Filename: COCu_morse_f100_2_LJ
Dataset size: 100
Target scaling: [8.841315589518457, -529.0525895393496]
Symmetry function parameters:
     G2_etas: [0.05       0.09653489 0.18637969 0.35984284 0.69474775 1.3413479
 2.58973734 5.        ]
     G2_rs_s: [0, 0, 0, 0, 0, 0, 0, 0]
     G4_etas: [0.005, 0.01]
     G4_zetas: [1.0, 4.0, 6.0]
     G4_gammas: [1.0, -1]
     cutoff: 5.876798323827276
Device: cpu
Model: FullNN(
  (elementwise_models): ModuleDict(
    (Cu): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=96, out_features=30, bias=True)
        (1): Tanh()
        (2): Linear(in_features=30, out_features=30, bias=True)
        (3): Tanh()
        (4): Linear(in_features=30, out_features=30, bias=True)
        (5): Tanh()
        (6): Linear(in_features=30, out_features=1, bias=True)
      )
    )
    (O): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=96, out_features=30, bias=True)
        (1): Tanh()
        (2): Linear(in_features=30, out_features=30, bias=True)
        (3): Tanh()
        (4): Linear(in_features=30, out_features=30, bias=True)
        (5): Tanh()
        (6): Linear(in_features=30, out_features=1, bias=True)
      )
    )
    (C): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=96, out_features=30, bias=True)
        (1): Tanh()
        (2): Linear(in_features=30, out_features=30, bias=True)
        (3): Tanh()
        (4): Linear(in_features=30, out_features=30, bias=True)
        (5): Tanh()
        (6): Linear(in_features=30, out_features=1, bias=True)
      )
    )
  )
)
Architecture:
   Input Layer - 96
   # of Hidden Layers - 3
   Nodes/Layer - 30
Loss Function: <class 'amptorch.model.CustomLoss'>
Force coefficient: 0.04
Optimizer: <class 'torch.optim.lbfgs.LBFGS'>
Learning Rate: 0.1
Batch Size: 100
Epochs: 300
Shuffle: False
Train Split (k-fold if int, fraction if float): 5

Training initiated...
Epoch   EnergyRMSE    ForceRMSE    TrainLoss    ValidLoss     Dur
  156       0.0021       0.0161       0.0002       0.0001  9.3080
  157       0.0021       0.0176       0.0002       0.0002  9.5876
  158       0.0021       0.0177       0.0002       0.0002  9.1666
  159       0.0021       0.0171       0.0002       0.0002  9.0630
  160       0.0021       0.0172       0.0002       0.0002  8.9577
  161       0.0021       0.0169       0.0002       0.0002  9.2058
  162       0.0021       0.0173       0.0002       0.0002  9.3675
  163       0.0021       0.0178       0.0002       0.0002  9.5768
  164       0.0021       0.0182       0.0002       0.0002  9.0374
  165       0.0021       0.0190       0.0002       0.0002  9.3401
  166       0.0021       0.0183       0.0002       0.0002  9.7967
  167       0.0021       0.0178       0.0002       0.0002  9.1722
  168       0.0021       0.0180       0.0002       0.0002  9.4831
  169       0.0021       0.0175       0.0002       0.0002  9.2434
  170       0.0021       0.0175       0.0002       0.0002  9.4578
  171       0.0021       0.0168       0.0002       0.0002  9.5386
  172       0.0021       0.0160       0.0001       0.0001  9.1024
  173       0.0021       0.0169       0.0001       0.0002  9.1921
  174       0.0021       0.0162       0.0001       0.0001  9.2151
  175       0.0021       0.0158       0.0001       0.0001  9.1450
  176       0.0021       0.0161       0.0001       0.0001  9.1897
  177       0.0021       0.0163       0.0001       0.0002  9.2680
  178       0.0021       0.0160       0.0001       0.0001  9.2395
  179       0.0021       0.0157       0.0001       0.0001  9.0006
  180       0.0021       0.0152       0.0001       0.0001  9.2203
  181       0.0021       0.0149       0.0001       0.0001  9.3654
  182       0.0021       0.0145       0.0001       0.0001  9.0590
  183       0.0021       0.0144       0.0001       0.0001  9.3653
  184       0.0021       0.0138       0.0001       0.0001  9.5148
  185       0.0021       0.0137       0.0001       0.0001  9.4989
  186       0.0021       0.0137       0.0001       0.0001  9.2696
  187       0.0021       0.0133       0.0001       0.0001  9.4696
  188       0.0021       0.0135       0.0001       0.0001  9.5224
  189       0.0021       0.0135       0.0001       0.0001  9.0804
  190       0.0021       0.0129       0.0001       0.0001  9.6445
  191       0.0021       0.0124       0.0001       0.0001  9.2179
  192       0.0021       0.0124       0.0001       0.0001  9.1748
  193       0.0021       0.0128       0.0001       0.0001  9.6432
  194       0.0021       0.0132       0.0001       0.0001  9.1187
  195       0.0021       0.0137       0.0001       0.0001  9.0872
  196       0.0021       0.0131       0.0001       0.0001  9.1648
  197       0.0021       0.0124       0.0001       0.0001  9.4825
  198       0.0021       0.0129       0.0001       0.0001  9.2929
  199       0.0021       0.0128       0.0001       0.0001  9.3011
  200       0.0021       0.0129       0.0001       0.0001  9.8934
  201       0.0021       0.0128       0.0001       0.0001  9.2739
  202       0.0021       0.0123       0.0001       0.0001  9.2690
  203       0.0021       0.0119       0.0001       0.0001  9.3436
  204       0.0021       0.0119       0.0001       0.0001  9.6795
  205       0.0021       0.0118       0.0001       0.0001  8.9791
  206       0.0021       0.0109       0.0001       0.0001  9.2128
  207       0.0021       0.0110       0.0001       0.0001  9.1586
  208       0.0021       0.0109       0.0001       0.0001  9.1492
  209       0.0021       0.0110       0.0001       0.0001  9.1092
  210       0.0021       0.0109       0.0001       0.0001  9.5979
  211       0.0021       0.0111       0.0001       0.0001  9.1121
  212       0.0021       0.0108       0.0001       0.0001  9.1700
  213       0.0021       0.0108       0.0001       0.0001  9.3417
  214       0.0021       0.0111       0.0001       0.0001  9.2510
  215       0.0021       0.0112       0.0001       0.0001  9.4288
  216       0.0021       0.0112       0.0001       0.0001  9.2913
  217       0.0021       0.0110       0.0001       0.0001  9.3497
  218       0.0021       0.0107       0.0001       0.0001  9.5768
  219       0.0021       0.0110       0.0001       0.0001  9.6365
  220       0.0021       0.0113       0.0001       0.0001  9.3231
  221       0.0021       0.0115       0.0001       0.0001  9.4001
  222       0.0021       0.0119       0.0001       0.0001  9.5703
  223       0.0021       0.0122       0.0001       0.0001  9.2070
  224       0.0021       0.0126       0.0001       0.0001  9.0564
  225       0.0021       0.0127       0.0001       0.0001  9.4631
  226       0.0021       0.0128       0.0001       0.0001  9.5451
  227       0.0021       0.0123       0.0001       0.0001  9.7478
  228       0.0021       0.0123       0.0001       0.0001  9.2012
  229       0.0021       0.0117       0.0001       0.0001  9.4880
  230       0.0021       0.0116       0.0001       0.0001  9.5362
  231       0.0021       0.0116       0.0001       0.0001  9.6012
  232       0.0021       0.0116       0.0001       0.0001 10.0057
  233       0.0021       0.0115       0.0001       0.0001  9.1479
  234       0.0021       0.0112       0.0001       0.0001  9.5487
  235       0.0021       0.0111       0.0001       0.0001  9.1691
  236       0.0021       0.0109       0.0001       0.0001  9.4813
  237       0.0021       0.0109       0.0001       0.0001  9.1983
  238       0.0021       0.0107       0.0001       0.0001  9.5245
  239       0.0021       0.0109       0.0001       0.0001  9.4145
  240       0.0021       0.0110       0.0001       0.0001  9.5231
  241       0.0021       0.0108       0.0001       0.0001  9.2666
  242       0.0021       0.0111       0.0001       0.0001  9.3963
  243       0.0021       0.0112       0.0001       0.0001  9.6042
  244       0.0021       0.0118       0.0001       0.0001  9.1721
  245       0.0021       0.0117       0.0001       0.0001 10.2006
  246       0.0021       0.0117       0.0001       0.0001  2.3835
  247       0.0021       0.0117       0.0001       0.0001  3.9338
  248       0.0021       0.0117       0.0001       0.0001  2.4775
  249       0.0021       0.0117       0.0001       0.0001  2.4372
  250       0.0021       0.0117       0.0001       0.0001  2.4883
  251       0.0021       0.0117       0.0001       0.0001  2.5014
  252       0.0021       0.0117       0.0001       0.0001  2.4366
  253       0.0021       0.0117       0.0001       0.0001  2.4576
  254       0.0021       0.0117       0.0001       0.0001  2.4535
  255       0.0021       0.0117       0.0001       0.0001  2.4316
  256       0.0021       0.0117       0.0001       0.0001  2.4838
  257       0.0021       0.0117       0.0001       0.0001  2.5319
  258       0.0021       0.0117       0.0001       0.0001  2.4231
  259       0.0021       0.0117       0.0001       0.0001  2.4406
  260       0.0021       0.0117       0.0001       0.0001  2.4095
  261       0.0021       0.0117       0.0001       0.0001  2.6004
  262       0.0021       0.0117       0.0001       0.0001  2.4846
  263       0.0021       0.0117       0.0001       0.0001  2.5109
  264       0.0021       0.0117       0.0001       0.0001  2.4598
  265       0.0021       0.0117       0.0001       0.0001  2.4456
  266       0.0021       0.0117       0.0001       0.0001  2.4479
  267       0.0021       0.0117       0.0001       0.0001  2.4321
  268       0.0021       0.0117       0.0001       0.0001  2.4807
  269       0.0021       0.0117       0.0001       0.0001  2.5358
  270       0.0021       0.0117       0.0001       0.0001  2.5435
  271       0.0021       0.0117       0.0001       0.0001  2.5732
  272       0.0021       0.0117       0.0001       0.0001  2.4720
  273       0.0021       0.0117       0.0001       0.0001  2.4764
  274       0.0021       0.0117       0.0001       0.0001  2.5005
  275       0.0021       0.0117       0.0001       0.0001  2.5470
  276       0.0021       0.0117       0.0001       0.0001  2.5151
  277       0.0021       0.0117       0.0001       0.0001  2.5338
  278       0.0021       0.0117       0.0001       0.0001  2.5105
  279       0.0021       0.0117       0.0001       0.0001  2.5324
  280       0.0021       0.0117       0.0001       0.0001  2.5147
  281       0.0021       0.0117       0.0001       0.0001  2.4578
  282       0.0021       0.0117       0.0001       0.0001  2.5589
  283       0.0021       0.0117       0.0001       0.0001  2.4798
  284       0.0021       0.0117       0.0001       0.0001  2.6203
  285       0.0021       0.0117       0.0001       0.0001  2.4640
  286       0.0021       0.0117       0.0001       0.0001  2.4392
  287       0.0021       0.0117       0.0001       0.0001  2.4829
  288       0.0021       0.0117       0.0001       0.0001  2.4869
  289       0.0021       0.0117       0.0001       0.0001  2.4762
  290       0.0021       0.0117       0.0001       0.0001  2.4345
  291       0.0021       0.0117       0.0001       0.0001  2.4742
  292       0.0021       0.0117       0.0001       0.0001  2.3986
  293       0.0021       0.0117       0.0001       0.0001  2.4647
  294       0.0021       0.0117       0.0001       0.0001  2.5670
  295       0.0021       0.0117       0.0001       0.0001  2.4363
  296       0.0021       0.0117       0.0001       0.0001  2.4151
  297       0.0021       0.0117       0.0001       0.0001  2.5072
  298       0.0021       0.0117       0.0001       0.0001  2.5159
  299       0.0021       0.0117       0.0001       0.0001  2.5055
  300       0.0021       0.0117       0.0001       0.0001  2.5913
...Training Complete!

