Sun Mar 15 12:53:41 2020
--------------------------------------------------
Filename: COCu_ml_f100
Dataset size: 100
Target scaling: [0, 0]
Symmetry function parameters:
     G2_etas: [0.05       0.09653489 0.18637969 0.35984284 0.69474775 1.3413479
 2.58973734 5.        ]
     G2_rs_s: [0, 0, 0, 0, 0, 0, 0, 0]
     G4_etas: [0.005, 0.01]
     G4_zetas: [1.0, 4.0, 6.0]
     G4_gammas: [1.0, -1]
     cutoff: 5.876798323827276
Device: cpu
Model: FullNN(
  (elementwise_models): ModuleDict(
    (Cu): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=96, out_features=30, bias=True)
        (1): Tanh()
        (2): Linear(in_features=30, out_features=30, bias=True)
        (3): Tanh()
        (4): Linear(in_features=30, out_features=30, bias=True)
        (5): Tanh()
        (6): Linear(in_features=30, out_features=1, bias=True)
      )
    )
    (O): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=96, out_features=30, bias=True)
        (1): Tanh()
        (2): Linear(in_features=30, out_features=30, bias=True)
        (3): Tanh()
        (4): Linear(in_features=30, out_features=30, bias=True)
        (5): Tanh()
        (6): Linear(in_features=30, out_features=1, bias=True)
      )
    )
    (C): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=96, out_features=30, bias=True)
        (1): Tanh()
        (2): Linear(in_features=30, out_features=30, bias=True)
        (3): Tanh()
        (4): Linear(in_features=30, out_features=30, bias=True)
        (5): Tanh()
        (6): Linear(in_features=30, out_features=1, bias=True)
      )
    )
  )
)
Architecture:
   Input Layer - 96
   # of Hidden Layers - 3
   Nodes/Layer - 30
Loss Function: <class 'amptorch.model.CustomLoss'>
Force coefficient: 0.04
Optimizer: <class 'torch.optim.lbfgs.LBFGS'>
Learning Rate: 0.1
Batch Size: 100
Epochs: 300
Shuffle: False
Train Split (k-fold if int, fraction if float): 5

Training initiated...
Epoch   EnergyRMSE    ForceRMSE    TrainLoss    ValidLoss     Dur
  252       0.0004       0.0551       0.0001       0.0012  7.8198
  253       0.0004       0.0556       0.0001       0.0012  7.8544
  254       0.0004       0.0554       0.0001       0.0012  7.8527
  255       0.0003       0.0547       0.0001       0.0012  7.8122
  256       0.0004       0.0539       0.0001       0.0012  7.7229
  257       0.0004       0.0547       0.0001       0.0012  7.7526
  258       0.0004       0.0545       0.0001       0.0012  7.7661
  259       0.0004       0.0548       0.0001       0.0012  7.8093
  260       0.0004       0.0542       0.0001       0.0012  8.1063
  261       0.0004       0.0547       0.0001       0.0012  7.7090
  262       0.0003       0.0531       0.0001       0.0011  8.0679
  263       0.0003       0.0531       0.0001       0.0011  7.7940
  264       0.0003       0.0525       0.0001       0.0011  7.7659
  265       0.0003       0.0520       0.0001       0.0011  7.7854
  266       0.0003       0.0513       0.0001       0.0011  8.2086
  267       0.0003       0.0514       0.0001       0.0011  7.7370
  268       0.0003       0.0514       0.0001       0.0011  7.8163
  269       0.0003       0.0511       0.0001       0.0010  8.0394
  270       0.0003       0.0512       0.0001       0.0011  7.8568
  271       0.0003       0.0511       0.0001       0.0010  8.0485
  272       0.0003       0.0509       0.0001       0.0010  7.9024
  273       0.0003       0.0509       0.0001       0.0010  7.8320
  274       0.0003       0.0508       0.0001       0.0010  8.6355
  275       0.0003       0.0512       0.0001       0.0010  8.0976
  276       0.0003       0.0518       0.0001       0.0011  8.0804
  277       0.0003       0.0515       0.0001       0.0011  7.7766
  278       0.0003       0.0517       0.0001       0.0011  7.8545
  279       0.0003       0.0522       0.0001       0.0011  7.8161
  280       0.0003       0.0521       0.0001       0.0011  7.7963
  281       0.0003       0.0513       0.0001       0.0011  8.1709
  282       0.0003       0.0515       0.0001       0.0011  8.0722
  283       0.0003       0.0507       0.0001       0.0010  7.7081
  284       0.0003       0.0507       0.0001       0.0010  8.0607
  285       0.0003       0.0517       0.0001       0.0011  7.7897
  286       0.0003       0.0511       0.0001       0.0010  8.1162
  287       0.0003       0.0512       0.0001       0.0011  8.0581
  288       0.0003       0.0518       0.0001       0.0011  7.7750
  289       0.0003       0.0519       0.0001       0.0011  7.7914
