Epoch   EnergyRMSE    ForceRMSE    TrainLoss    ValidLoss     Dur
===== ============ ============ ============ ============ =======
  131       0.0011       0.0171       0.0005       0.0001  5.4283
  132       0.0010       0.0163       0.0005       0.0001  5.2282
  133       0.0010       0.0163       0.0005       0.0001  5.5100
  134       0.0010       0.0160       0.0005       0.0001  5.2673
  135       0.0010       0.0156       0.0005       0.0001  5.4191
  136       0.0010       0.0158       0.0005       0.0001  4.9571
  137       0.0010       0.0162       0.0005       0.0001  5.5930
  138       0.0010       0.0160       0.0005       0.0001  5.0774
  139       0.0010       0.0161       0.0005       0.0001  5.7411
  140       0.0010       0.0160       0.0005       0.0001  5.3768
  141       0.0010       0.0165       0.0004       0.0001  5.3660
  142       0.0010       0.0161       0.0004       0.0001  5.1811
  143       0.0010       0.0161       0.0004       0.0001  5.3590
  144       0.0010       0.0154       0.0004       0.0001  5.0190
  145       0.0010       0.0157       0.0004       0.0001  4.9729
  146       0.0010       0.0155       0.0004       0.0001  5.4608
  147       0.0010       0.0150       0.0004       0.0001  5.2452
  148       0.0010       0.0146       0.0004       0.0001  5.5758
  149       0.0011       0.0152       0.0004       0.0001  5.4866
  150       0.0011       0.0161       0.0004       0.0001  5.3703
  151       0.0011       0.0162       0.0004       0.0001  5.7643
  152       0.0010       0.0161       0.0004       0.0001  4.8399
  153       0.0010       0.0163       0.0004       0.0001  5.2797
  154       0.0010       0.0160       0.0004       0.0001  4.8711
  155       0.0010       0.0162       0.0004       0.0001  5.3828
  156       0.0010       0.0168       0.0004       0.0001  4.9822
  157       0.0010       0.0171       0.0004       0.0001  4.6378
  158       0.0010       0.0170       0.0004       0.0001  5.8204
  159       0.0010       0.0168       0.0004       0.0001  4.9925
  160       0.0010       0.0152       0.0004       0.0001  4.9116
  161       0.0009       0.0150       0.0004       0.0001  5.2411
  162       0.0009       0.0158       0.0004       0.0001  5.4911
  163       0.0009       0.0159       0.0003       0.0001  4.7857
  164       0.0009       0.0160       0.0003       0.0001  4.9061
  165       0.0009       0.0158       0.0003       0.0001  4.7764
  166       0.0009       0.0160       0.0003       0.0001  4.6530
  167       0.0009       0.0161       0.0003       0.0001  7.8385
  168       0.0009       0.0161       0.0003       0.0001  8.2227
  169       0.0009       0.0168       0.0003       0.0001  6.8605
  170       0.0009       0.0168       0.0003       0.0001  8.7612
  171       0.0009       0.0169       0.0003       0.0001  6.1570
  172       0.0010       0.0161       0.0003       0.0001  5.2720
  173       0.0009       0.0162       0.0003       0.0001  5.5783
  174       0.0010       0.0156       0.0003       0.0001  5.7441
  175       0.0010       0.0159       0.0003       0.0001  5.6247
  176       0.0010       0.0160       0.0003       0.0001  5.4952
  177       0.0010       0.0161       0.0003       0.0001  5.8606
  178       0.0010       0.0160       0.0003       0.0001  5.9836
  179       0.0010       0.0160       0.0003       0.0001  5.5827
  180       0.0010       0.0166       0.0003       0.0001  6.4231
  181       0.0009       0.0168       0.0003       0.0001  5.9702
  182       0.0009       0.0166       0.0003       0.0001  6.3043
  183       0.0009       0.0163       0.0003       0.0001  6.3490
  184       0.0009       0.0164       0.0003       0.0001  6.1426
  185       0.0009       0.0167       0.0003       0.0001  6.0841
  186       0.0009       0.0165       0.0003       0.0001  5.8442
  187       0.0009       0.0163       0.0003       0.0001  6.1729
  188       0.0009       0.0162       0.0003       0.0001  6.2616
  189       0.0010       0.0160       0.0003       0.0001  5.8492
  190       0.0010       0.0163       0.0003       0.0001  6.0373
  191       0.0010       0.0158       0.0003       0.0001  6.2566
  192       0.0010       0.0154       0.0003       0.0001  5.9277
  193       0.0010       0.0152       0.0003       0.0001  5.9977
  194       0.0010       0.0154       0.0003       0.0001  5.7249
  195       0.0010       0.0156       0.0003       0.0001  5.8187
  196       0.0010       0.0154       0.0003       0.0001  6.0329
  197       0.0010       0.0151       0.0003       0.0001  5.3841
  198       0.0010       0.0155       0.0003       0.0001  5.5607
  199       0.0010       0.0157       0.0003       0.0001  6.0794
  200       0.0010       0.0162       0.0003       0.0001  5.6094
  201       0.0011       0.0163       0.0003       0.0001  5.9266
  202       0.0011       0.0166       0.0003       0.0001  6.0703
  203       0.0011       0.0166       0.0003       0.0001  5.9592
  204       0.0011       0.0173       0.0003       0.0001  6.1384
  205       0.0011       0.0172       0.0003       0.0001  6.4475
  206       0.0011       0.0177       0.0002       0.0001  5.9750
  207       0.0011       0.0179       0.0002       0.0001  6.0434
  208       0.0011       0.0177       0.0002       0.0001  6.4626
  209       0.0011       0.0179       0.0002       0.0001  6.3299
  210       0.0011       0.0184       0.0002       0.0001  5.9352
  211       0.0011       0.0183       0.0002       0.0001  6.4566
  212       0.0011       0.0181       0.0002       0.0001  6.0493
  213       0.0011       0.0184       0.0002       0.0001  6.1995
  214       0.0011       0.0180       0.0002       0.0001  5.7831
  215       0.0011       0.0183       0.0002       0.0001  6.0705
  216       0.0011       0.0183       0.0002       0.0001  5.8974
  217       0.0011       0.0181       0.0002       0.0001  6.3575
  218       0.0011       0.0184       0.0002       0.0001  5.9679
  219       0.0011       0.0182       0.0002       0.0001  6.2386
  220       0.0011       0.0188       0.0002       0.0002  6.3351
  221       0.0012       0.0192       0.0002       0.0002  6.1873
  222       0.0012       0.0188       0.0002       0.0002  5.8275
  223       0.0012       0.0193       0.0002       0.0002  5.4433
  224       0.0012       0.0192       0.0002       0.0002  6.2225
  225       0.0012       0.0205       0.0002       0.0002  6.0543
  226       0.0012       0.0207       0.0002       0.0002  6.3909
  227       0.0012       0.0207       0.0002       0.0002  6.0498
  228       0.0012       0.0205       0.0002       0.0002  5.5137
  229       0.0012       0.0202       0.0002       0.0002  5.9021
  230       0.0012       0.0199       0.0002       0.0002  5.8232
  231       0.0012       0.0202       0.0002       0.0002  6.4061
  232       0.0012       0.0200       0.0002       0.0002  6.9581
  233       0.0012       0.0207       0.0002       0.0002  7.4400
  234       0.0012       0.0206       0.0002       0.0002  7.5076
  235       0.0012       0.0206       0.0002       0.0002  7.2964
  236       0.0012       0.0202       0.0002       0.0002  6.5037
  237       0.0012       0.0202       0.0002       0.0002  6.5871
  238       0.0012       0.0200       0.0002       0.0002  6.1669
  239       0.0012       0.0207       0.0002       0.0002  6.5886
  240       0.0013       0.0214       0.0002       0.0002  6.9733
  241       0.0013       0.0209       0.0002       0.0002  6.7901
  242       0.0012       0.0205       0.0002       0.0002  6.8482
  243       0.0013       0.0206       0.0002       0.0002  6.7531
  244       0.0012       0.0203       0.0002       0.0002  6.6899
  245       0.0012       0.0201       0.0002       0.0002  7.0188
  246       0.0012       0.0202       0.0002       0.0002  6.9618
  247       0.0012       0.0205       0.0002       0.0002  6.7970
  248       0.0012       0.0205       0.0002       0.0002  7.1496
  249       0.0012       0.0202       0.0002       0.0002  6.6099
  250       0.0012       0.0208       0.0002       0.0002  6.9082
  251       0.0012       0.0211       0.0002       0.0002  6.5048
  252       0.0012       0.0211       0.0002       0.0002  7.0790
  253       0.0012       0.0210       0.0002       0.0002  6.6316
  254       0.0012       0.0207       0.0002       0.0002  6.4014
  255       0.0012       0.0203       0.0002       0.0002  6.8580
  256       0.0012       0.0201       0.0002       0.0002  6.9428
  257       0.0012       0.0199       0.0002       0.0002  6.9432
  258       0.0012       0.0199       0.0002       0.0002  6.8579
  259       0.0012       0.0198       0.0002       0.0002  6.5878
  260       0.0012       0.0195       0.0002       0.0002  6.6872
  261       0.0012       0.0193       0.0002       0.0002  6.9595
  262       0.0012       0.0182       0.0002       0.0001  6.7838
  263       0.0012       0.0183       0.0002       0.0001  6.8101
  264       0.0012       0.0178       0.0002       0.0001  6.7930
  265       0.0012       0.0179       0.0002       0.0001  6.5620
  266       0.0012       0.0181       0.0002       0.0001  7.0277
  267       0.0012       0.0180       0.0002       0.0001  6.8876
  268       0.0012       0.0177       0.0002       0.0001  6.5566
  269       0.0012       0.0173       0.0002       0.0001  6.2950
  270       0.0011       0.0169       0.0002       0.0001  6.7715
  271       0.0012       0.0168       0.0002       0.0001  6.7739
  272       0.0011       0.0165       0.0002       0.0001  6.8105
  273       0.0011       0.0163       0.0002       0.0001  7.1577
  274       0.0011       0.0164       0.0002       0.0001  6.5078
  275       0.0011       0.0160       0.0002       0.0001  6.8617
  276       0.0011       0.0158       0.0002       0.0001  6.5270
  277       0.0011       0.0155       0.0002       0.0001  6.9750
  278       0.0011       0.0150       0.0002       0.0001  6.7584
  279       0.0011       0.0148       0.0002       0.0001  6.5467
  280       0.0011       0.0152       0.0002       0.0001  6.5747
  281       0.0011       0.0154       0.0002       0.0001  6.5724
  282       0.0011       0.0149       0.0002       0.0001  6.4862
  283       0.0011       0.0150       0.0002       0.0001  6.7718
  284       0.0011       0.0152       0.0002       0.0001  6.7282
  285       0.0011       0.0152       0.0002       0.0001  6.8303
  286       0.0011       0.0156       0.0002       0.0001  6.5539
